id,is_iceberg
845a97f7,0.9659749
feed4566,0.31819823
fb6a5915,4.1427772e-10
4d47e42c,0.19791329
930bcf1b,0.87260103
69aa8b45,2.9462113e-05
14c07f0b,0.83142805
90e44340,0.23970121
1b8f6a9e,0.26845634
3552689b,5.556025e-13
087c5094,0.002657473
087e1232,0.8477921
321e2099,0.9942931
e08939b8,4.6218473e-18
e624f417,0.9379299
93291138,0.8686379
9c3c7962,0.93925154
56c42675,0.9418468
736c4009,0.7746035
6a203662,0.9561821
7e4ad586,0.9999995
3aa99a38,2.415233e-34
8c74137b,0.015648484
b4181d37,0.5786072
fc80eb35,0.7712945
64e1b981,0.91399777
1286ea75,8.4618036e-16
7d276b6e,0.14694336
a386d706,0.9966315
ec149576,0.0039189756
cd93b8c8,0.96574986
a534e7e7,0.8904294
ac9eb453,0.9969672
90076078,0.67594045
2cc7deb1,1.12186475e-26
8a1d8803,0.74908465
ed549ef5,0.20386848
52f93bc4,4.9803825e-06
87b26c7e,4.2248504e-13
8b4b736a,0.9870781
51f1f1c1,0.6232407
7ccb045d,0.97821796
fc6879b6,0.11137149
af01f762,1.580213e-11
95e519dd,0.9767176
7e83b19b,0.7821727
a14f35c8,0.033593148
a61cadc3,0.99968594
1b769b14,0.9883112
80c3cbdb,2.5514465e-12
843612fe,8.35963e-28
59fcb7e0,0.99992645
529593d3,0.99723923
5898a695,0.0034439862
081c5fef,0.9999999
517c5fab,1.9710971e-12
4daf7af0,3.6664474e-11
85b02f43,0.7935602
2773053c,0.62855875
8fbc896a,0.835391
3d6d6648,0.8903327
bb671f69,0.9998505
5332d0ac,0.7401719
efdf6eff,1.4791401e-29
1f3e21c9,0.9991008
4060450c,0.99338436
1cd8282a,0.026558101
22807879,0.3756784
a30f4fb7,1.3374923e-11
2560cee9,1.4153085e-07
f85dfff6,0.639043
6fe4f47e,0.95264244
69d6387a,0.96844476
98842917,0.95850885
fcc96959,0.9882995
7e26baf0,0.97845316
4d609734,1.937479e-09
c96d08d2,0.9008758
11b14d14,1.0
22b68133,0.7123464
65cb30aa,0.8919581
80967ba7,1.0
b54aef48,0.9958401
020dfbda,0.502758
4de9c502,0.2196014
e9f4af18,0.44064718
04c7c4f2,0.99718624
1ffbf411,0.5431315
cc57c57b,0.9145969
15373a40,0.9985874
a992225a,0.0007082522
fbaf302b,0.8317952
8339a6ca,0.39393786
29d824f7,0.2225439
659f11a0,0.83775043
88fb9b4e,0.99593735
db2d689d,0.31910276
18da6fdd,0.9909202
0c16c0ce,3.2965885e-19
7b7da3de,0.94231665
a44e0e0f,0.42107403
490e3fb1,2.2043232e-15
0ffe1475,0.5308555
27efabd7,0.0012148023
3dcdfda3,0.7922226
637da450,0.9826424
16b64b9d,0.1628842
c76b1927,0.6661002
9126c78e,0.92094624
ceea2fdf,0.81711155
371c75e1,3.573552e-14
dd09f50d,0.9047824
73674456,0.9626653
68d33c24,0.6968611
f703b77f,0.9934764
732d6b4f,0.99785423
5085b269,0.7641038
f42e8155,0.7251629
7fd58dbd,0.78352356
22666426,0.27362752
4bae16b9,0.9614557
a5953b7b,6.6805687e-06
720ddece,0.82144403
e4fc697d,0.7984929
e2e1df27,0.8709368
42a1cc87,0.7923341
7cd4c795,0.80955815
912c11aa,0.014505655
619f82b2,0.9702027
a883693e,0.00037926435
6b810953,0.99487364
7b8ec14a,0.024407297
ce40c72a,0.8533376
88d0e09f,0.081312
5be97bce,0.100711614
26014fd2,1.2409254e-17
278008b7,0.95957625
e8cf967c,0.016838014
7045bc53,0.46080995
da9cbaf4,0.27078152
8d656494,1.0
c55988d0,0.9421592
780e1171,0.7620634
13a31d5e,0.10305938
1883e583,0.77041936
5ee65141,0.56985766
260e1d2e,0.13270974
c874b041,6.918429e-06
04f5386e,0.9698827
e575d0c0,6.953274e-06
44d63bf6,8.583817e-24
5c4e9b0b,3.6732704e-06
eebcc3b6,0.18879104
2f33c31e,0.069758326
28f5f216,0.2899641
bb368d74,0.019185007
9dd66aea,0.99854696
bf89449d,0.13908541
de1b8020,0.81758314
e9af758d,0.38537726
64022bd4,0.9547615
526789d8,1.213237e-07
09025dbe,2.4981343e-12
115c6134,0.6619696
ce6aa2b2,0.8886582
b80c3064,0.033126414
4e2762bd,1.0
364242f4,0.6820694
bd3a96f4,0.55043346
73d09bf9,4.0038296e-18
86937a8c,0.9797673
0969a0e4,0.99219596
cfa4c867,2.2341833e-06
da1e5985,4.310121e-19
dd22bfc6,0.99622416
2fa1cecb,0.9934369
4fde6327,0.9738201
4457c5ae,0.8958324
ad27be49,1.0
ba21ffbe,0.7635933
abd65309,0.010191381
6e3587f9,0.16625637
0e02c37f,0.05599445
b3fbf138,0.5482059
5d494001,0.7555436
d5d660bf,7.3321225e-20
e4b67cb7,0.79095817
2fbc6b02,0.9028317
3ca0c3b2,0.9896873
7af13b7c,1.8747788e-07
382198f0,2.147117e-07
cdc5c9ed,5.707442e-24
cca129c4,0.53355724
be9a6bea,0.26020986
0c2b9434,9.0374385e-08
15e0def7,0.017626941
c193ae99,0.73953784
42ec7df2,0.8554207
917300c1,0.60692716
29e487c8,0.9977641
ff66dfbd,0.77076757
1dfbef19,0.9144861
ef8d5737,1.8769095e-09
5ac62625,0.0003825128
9eda83f8,0.6884265
c5ff45a7,1.4959746e-09
8b031162,0.7598337
11fa3e76,0.8903185
93da94f9,0.76789427
68e53103,0.41561055
dc0dc7fe,0.39108235
24e94921,0.99751294
d392087f,2.9257154e-07
f5e7a1bc,0.9867341
7b42399c,1.0
9e2f2501,0.0046208203
88f7c9f8,0.699397
889ea184,0.00034555793
5e0d7a22,6.1860417e-24
80042bdf,0.99604255
077b6c68,0.000515908
006369ec,0.008801669
0ef3db85,0.9854481
187d1375,5.332887e-06
19421236,0.0017641485
36856034,0.98228544
184095a0,0.73349583
cb857d4f,3.2486183e-16
a49f2976,0.8068984
c885c8fb,0.2034063
290ad1c1,0.8053423
5da44185,5.1429313e-05
4e1c0f40,4.5920894e-09
6811f516,0.3249254
c643494a,0.63694006
89b389ae,0.9398626
99f69fae,0.013418108
85ce64f5,0.12689182
f39fda18,0.25145155
62fde645,6.5693033e-12
54d976e4,0.7757031
214093ab,0.9999939
9e091904,0.50364125
58524bde,0.999104
3a7c5aa7,0.018642157
98ff7b84,0.7917998
ba3a611d,0.8438308
3bde5fa5,0.03958121
a0030881,0.8543426
2eb4938c,6.450216e-06
9a605545,0.22197068
844f2bfa,0.44878796
4d5e1ea0,0.76630616
e4fbfec8,0.15945494
86ce8eca,0.981357
d52c6043,4.804023e-16
21c46c83,2.1014578e-20
dfdfb031,0.8155259
35e4aaca,1.3645062e-12
017bcd36,0.29715848
8ae998ba,0.7667979
6c08a718,0.84251034
a54ad43e,0.83434665
587bf099,0.7879377
b8e4ba9a,7.4795126e-10
d29eff4d,0.99998987
5edb551d,0.99125683
6eec33e0,0.8556489
c2149448,0.7638976
bd81b915,0.78254807
b10b49f8,0.46815228
cf14ef53,0.7680469
c27fdbb6,0.992126
e4351dd8,0.048820198
1ca3c9ec,0.33238554
2dcccddb,0.99490273
a8c32975,1.7618109e-21
d940095f,0.96991765
ca389493,1.4644526e-05
dbc9cdf1,0.914746
dbb14840,0.9755699
d52cfd90,0.7714407
b4096333,0.019036472
93e8e5ad,0.123604566
b0dfd29c,0.43950737
cd4b5986,0.99257034
aa3a8108,0.97736263
254d2238,0.18793154
738ee6ba,0.98452854
f5af2459,1.6953226e-13
809b49f3,0.0060482323
e3539167,0.98268497
a1f32e74,0.98200035
b348ac39,0.0016608834
4db8e0d7,0.08527118
d66d465b,0.4506858
b10d2bbb,0.46702832
01e63d93,2.4522107e-11
4b7aada2,0.83575296
7583914c,0.8277386
caf59295,0.8254957
4a9404f6,0.99827695
45d719e3,0.00035515428
71716a82,0.84854794
5a0dd3ab,0.90227056
c5810d21,0.79283786
f678038a,0.0059464574
e3f2411e,0.974993
070fa8e6,0.92913926
fe6e897a,0.9800428
05f4931b,4.2193464e-11
4ce91a00,0.9992584
0246ee0c,0.70814085
d0cd49b0,3.4636908e-18
d0a8b2f0,0.990358
f108894b,0.0004696548
156c5a85,0.9823539
df33d7b2,0.9993019
baa0ec5c,0.9409169
243bac76,0.66020757
72b7819c,0.30290335
3bf4c2f4,1.15475456e-20
70b0d042,1.2024655e-11
51e2b7ca,0.25993443
0dd1212b,0.95960116
c721c53c,0.106177
a9028dea,2.2378704e-06
7ce9e776,3.447492e-17
6578f35d,0.9546075
0ed8cf16,1.353968e-15
447846f7,3.9988283e-08
0699c09a,0.17333055
d28af579,5.341957e-12
6569075e,0.92321134
1ab85794,0.9999996
1745f65a,0.7765825
857d0e74,0.8422183
8a24db5a,0.9978836
dbdbfc89,0.87459254
bf742a69,0.615849
3fa06975,0.9155432
346bee7d,2.1707869e-14
1f0f8e85,0.46794692
65f5a422,5.883619e-13
ab6e8e04,0.9999974
8c5ec9b8,0.9999997
33f6b29a,0.98157424
0129bddd,0.02996707
914dced2,0.80731106
4e43ed1c,0.5560962
4cabc6b4,0.9119121
8c1e831d,0.5519263
8e7d4626,0.97518003
8f6d47ba,0.65761644
fddd6685,0.71960074
9ab2d11f,0.5803928
d144c4fe,0.19595927
d809a3e5,0.1464282
888e38cf,0.7519268
0cadb51a,0.00341025
a3c247d3,0.73193467
8d866bfd,0.9562651
fc0b7b59,0.18500677
bb58f257,0.81315994
5abd9ea2,1.0
f31369c0,0.0015187263
b2df1546,0.00086817145
2d955a2f,0.9942529
224f31a7,0.85314626
7354202b,0.00047290325
91bdeaa6,0.9651386
4af9acf6,0.010695189
e78ddb82,0.37196594
9c0d19a3,0.80414677
ff042ec1,8.367552e-18
89f9dbb6,6.687743e-11
51062fd7,0.110648006
81fbf318,0.24866334
0226002d,0.32855475
af182c5f,0.7636858
1a49506e,2.0165184e-05
fa530b08,0.0013227165
aedf4fac,0.9688841
0ecfc382,0.22244594
6b055252,0.76272476
e84e4298,0.9965516
5cbebe85,0.9528625
f43ac361,0.9736228
4c44148d,0.98894596
d3320ed0,0.993662
076589f2,0.014754534
ea34a408,0.8129414
60b2a91b,0.7730682
c79f6c3f,0.885894
dd40e451,2.2233398e-07
a0bfc4d6,0.12521324
c68e8922,6.9931176e-09
75b9b3d3,5.231905e-19
09585ae4,0.017285526
ade05c36,0.39265335
8aa76684,0.94525665
6399fe30,0.29524454
9b7ad695,0.8008969
7f6d3c16,0.5302414
8b5497a2,0.9979981
b61ac08b,0.9758364
70c83161,0.01863134
f41de0c7,0.98350966
01172550,3.6977e-05
878baaa6,5.3138876e-05
a71ac38d,0.7522112
3e61c5e1,0.80653274
2d10aadc,1.7842325e-07
b3027c0a,9.555724e-09
2b76b075,0.9999905
c47fc129,0.8376191
bb478cae,0.7685327
b3c9e845,0.9918475
4b1b2a61,0.026213735
14b311f6,0.73912
e5c8e775,0.7875458
566c86ca,0.9717043
149b5e89,1.3787862e-07
f2aaa705,0.008893907
6b7e4a08,0.6389189
ebb4f679,0.8007524
5a17b824,0.43447936
2c407095,0.0002835691
93e299b6,0.818604
dee0c66e,0.79910284
3f9d7570,0.113398015
3be9624f,0.86034536
e9ee98da,0.7947728
e73d6bae,5.7887135e-09
f0ccd2ed,0.008690029
1a6fd33e,0.96441853
c4be528d,8.558595e-27
9568e398,0.5709089
319842ec,7.7678316e-16
6eb11771,0.0202187
f902ef9a,2.021369e-12
7d324378,0.90456307
1d0c5e40,0.9651644
674b40ff,0.7755575
fb24d7d7,0.862574
bc1540d3,0.9973929
6ee01efd,0.7124696
27c82155,0.027929544
b26da393,0.35985452
13a05958,0.786373
2f077a39,8.101208e-06
a6ab4353,0.009946853
518ca536,1.00196585e-05
75f5fe9c,0.3407842
c6e42e94,0.67505074
5f2bae34,0.000592649
2b6e8231,0.23880967
b37e6922,2.8229824e-06
08608737,0.036200583
0712e0b2,9.675902e-05
acbd4462,0.8882328
16a25321,0.26234937
abb85c83,0.9719113
621fc582,0.9327252
2b692382,0.00013673306
fcf645f5,0.16442782
8dc77e3e,0.9966531
a6a980c5,1.356314e-09
c835f175,0.110004574
4d1fc845,0.8301415
6f2dc077,0.7853414
9ba185f6,0.06475228
4e5f188f,0.28054512
a495efac,0.9159543
1f3d6cbd,0.72492236
0f6372d9,0.83623815
830e6f72,0.30152938
84922e32,0.76873004
b7d95c92,2.211139e-09
18d29c0b,1.3572896e-20
d337c39b,8.9802514e-12
0fecb752,0.94593406
e59ce961,0.9852991
3131bac2,0.35881427
85cd075b,0.77994037
53eae829,0.82832587
c52d4735,0.13636157
8d0dff4e,3.216229e-29
af396578,0.48335093
81b71a3e,7.2462617e-06
b081a6be,0.6224007
a298e472,1.3666238e-08
2c3040d5,1.0
777e918e,0.6434504
8f140837,0.9958073
69e74507,0.885339
d2fa49dd,0.99397457
e4b8a658,0.92047745
b22b7bb0,0.07992363
e28e413d,0.0018330812
d79a5b42,0.7765269
8d05dd93,0.8084688
655b528c,0.7310678
fef22c11,0.8436404
11ce85c7,0.93652093
2abdf225,0.2921962
691e57a6,0.9941271
5edf8257,0.32558686
2e3e6525,0.8464304
5e1e95ef,0.40363818
2d6baf47,0.05339411
ea692aeb,2.0563084e-05
326ea4da,1.05585706e-13
2c2144a8,0.75467646
995f5f0a,0.87290347
b10fdf53,0.81901276
3dc110b0,0.29530397
1e423da1,0.62806356
e415b627,0.9984584
f905d8be,0.525928
ebe75960,0.008454055
9887d0d7,0.99999917
d20fc497,0.13803187
57cc8d82,0.27983287
19c1c0a3,0.86462116
bd5242b8,2.6651165e-07
a93c966a,2.1417488e-09
69f7ee7c,0.77700263
400c030f,0.4407271
f7cf59db,4.684574e-12
9057f177,1.5175088e-12
f874aa96,0.83330166
3d2b2f65,8.68101e-09
b1a9889f,0.97345614
5638800a,0.6161238
6cc3de85,0.9412286
c45a6f9a,4.877423e-16
719dcb55,0.82123697
abc29c67,0.92588854
0d8454bf,0.84588873
da9b4543,1.564016e-17
f5643fec,0.0146122575
d8f178ad,0.24301085
6813bfff,0.6677836
f517bc3c,0.91242826
c1254561,0.40827203
fb1ed800,0.0003451705
42cd718d,0.041570872
3a3f1352,0.8850479
531c29eb,8.584854e-19
f6383a5e,0.75280726
9927fa32,9.637692e-31
de4e8cd1,0.14085135
0df14296,0.91934776
9604cf33,0.971853
3ae2ee8a,2.2310689e-26
95996594,0.41196045
2908036d,0.949322
59b96076,0.36769077
1b511fe9,0.9165954
52e0670a,0.9819348
8b045c21,0.03246945
d818079e,0.9785564
0e359c0e,0.079705775
9f68e110,0.41222185
2257324c,0.8990828
6d5c700c,0.021241128
ac3efb70,0.5448724
c17b7dbe,0.186039
9cbbe5f8,0.9977241
2f7d1ca6,0.68528205
2a773c6b,0.5775948
4aa51844,0.7745135
50414b6c,1.0
fa708c94,0.99919236
4ffb2214,0.60471714
f080f2fd,0.004522085
7686a991,0.7996366
210584fa,0.9999996
314a0c60,0.92206633
652738be,3.8564465e-16
97328fb4,1.0
1ffc4b1b,0.24391276
285775b5,0.011266023
fae7c37d,0.8404416
95faa6e2,0.7593602
2cc92463,0.98626053
be0a4884,0.1764771
0ec6cc07,5.6787567e-06
7addeb4a,0.021768242
7078e35a,0.89944977
00bb722d,0.003814131
fb6d9aaa,0.7745308
8739c78f,0.21201372
b80307d7,1.3211743e-05
d6aba752,0.9999491
239e313f,1.3626664e-17
71cd2877,0.03745216
b870c6ec,0.646844
148f600c,0.004522383
f2de5d65,0.20470497
9c48afc7,1.0
888d5190,0.65440965
c2d79443,0.999786
07458d5d,0.99957347
80eedd13,5.3038784e-05
281ec65c,9.989809e-07
2d85da71,0.9872987
88e6d0b1,0.4546665
b2bd9d8e,0.97881097
38a978ce,0.8901868
23ff220a,0.13123935
db055794,0.99990404
e1707308,0.2752981
83a3aeef,0.67796445
7e15b042,0.5525685
0bd24025,4.7425376e-05
ffd5b968,0.08465594
bbbeb3f3,0.0076171756
8b8867f6,0.9784434
e194338e,0.88650596
6f151f1d,0.98059845
195dca0c,0.737694
f53d80c7,0.002671361
11e40b77,0.99512553
68ef9a7b,0.9453203
9e71b979,0.99999815
468c860e,0.8548048
db924274,1.5427604e-14
bd440b55,8.947885e-31
00aa3cc0,0.82505095
4a12a86b,0.9883051
2c6d8b37,0.021612853
e3627025,0.8977926
be761ffe,0.10886288
b0656196,0.95711946
ece21805,0.3246534
588abb8a,8.3133207e-22
6cbbefe2,0.90143496
4b8bfbee,0.8164352
6e92fb57,0.9863658
9a44a5f2,0.00062432885
4f0b2b92,0.8912757
1505b82b,0.74657214
7d466bf9,0.25349718
576c6542,0.7827956
8291657d,0.30799508
f511d824,0.9574393
4d47c4c7,0.7351301
fa54293b,0.87668574
01b9a8b1,0.19393846
c28c7b2c,0.99496937
584ce991,0.97844017
f3f4b189,0.8940221
7198ab97,1.6086502e-22
5e72d0b6,0.9990695
f6515d3b,0.84416986
8bc9742d,0.044039547
22c36469,0.270559
7fcfd569,0.98627853
80a85ac1,0.9241011
76ba4556,0.020540386
bb77bbf5,0.85338545
3f73ab1e,0.89250636
097e911c,1.2251453e-09
e10f4392,0.33518478
806d5b36,0.9172479
3d39d621,0.000572294
fde36964,0.010771543
e0f2ae24,0.7328003
f6988945,0.41413245
3b11719a,9.2959624e-07
0deb60e7,2.8224708e-08
c0b9e68a,5.7001836e-21
3494a0d1,0.5116244
acbb9196,5.60959e-19
52986021,0.7250108
d544ca63,2.6166972e-06
65f12c9d,8.65357e-12
b2481ac9,0.7722477
c243a8fa,2.2045788e-12
72d75152,1.7505203e-05
8bab8f93,0.8103968
cd4e72c6,7.879099e-21
650ce31e,0.99990916
b7e02cd3,0.9959847
31c6cf57,0.007601708
a602c92d,0.80563504
b00d875e,0.8687334
b9fe2749,0.0010724664
24ec82b4,0.98532116
b4e44ab4,2.329239e-25
5cac86aa,0.53251696
521c5d2b,0.9988161
edc2db0b,0.8955877
99042dbf,0.50464845
284a1e3b,0.029890507
2b162deb,0.4414491
7b2d72ff,0.7654434
98976b64,0.99643946
df369406,0.9991767
ba529f7f,0.898975
0ee35685,8.955409e-21
5c9153a7,0.12742493
c34bfffa,0.05558315
7f2f2bef,0.9956031
36b6304f,2.2745646e-06
8500f7a8,0.8116742
31edcffe,0.24823493
b17fc779,0.7646158
b1301f39,0.09868553
78f1eb1c,0.9728317
29fd91a7,2.5400605e-19
7fc4ec36,0.2538209
6d519a8f,0.73972154
b98b48fe,0.77970016
00798379,0.76420057
b182e233,0.012859523
72481332,0.06723815
a3dd6b46,0.8021956
55e1a2fa,1.4212586e-31
ca167f7e,0.7490375
a2f6fc60,0.7039805
c12ce38d,0.91627336
41cc3cf1,0.6940314
75d15e82,0.80596423
3ea7f47e,0.9096781
f78236c5,0.69698536
23e4de19,0.99977505
46bb840e,0.8061952
0163756d,0.98383707
760c3340,0.72986406
f657d0b3,0.9383304
2834e5e7,0.77372843
e1c188b9,0.71624076
ebc4685b,0.79688483
dad4ec14,0.9731873
598af27d,7.915574e-08
b4dc7f97,0.16646609
720f420d,0.66199756
c76d8118,0.9973512
b471c603,0.66845006
d7f44170,8.206148e-18
c9b9f79f,0.0009702444
ab4da4fb,0.92134416
178aa124,0.19530123
8c5d18fd,0.00012134934
cf2a2fc7,3.1649854e-09
2e246f9f,0.9986303
2ba7907a,1.5145403e-14
f214540a,0.8826957
03d3ec95,0.22945988
63d2d8ae,0.8755457
baaaa0bb,0.9744152
156bd669,0.9311475
cec57749,0.004584551
451cf7a1,0.9368872
67ee7a39,0.0012959242
0e8a2a9a,8.3123615e-09
a52e73bd,0.3052994
e6ac7aee,0.9524752
7a85f62a,0.3725388
43a086e4,0.99970424
32136d23,2.2684936e-20
e7f5ccba,0.51791537
58476959,0.9872197
8ccec255,0.99432456
4b22ad9f,0.19639522
a1401886,0.7503494
2686bacc,0.24737945
2989e2e0,0.12720475
b77deb16,0.7916815
08493b52,1.3299363e-27
23d82bac,0.5918517
9ac4b71e,0.82843614
e6ddc0f5,0.33618772
17832ef4,0.7532295
ed60af4f,0.92615986
aaa95c59,0.9061817
f9a48982,1.0440902e-08
316eab1d,8.849794e-28
2a57d8ad,0.68991214
6f19f77d,0.6631531
8da56219,7.950995e-27
67fb6867,0.76354593
ce92720e,0.9927512
2893de1d,0.0944078
257e9545,0.99682033
f3dd39cf,0.9735459
5b6ac9d0,8.5124213e-07
71d93ab6,8.540561e-19
ba6f3747,0.6592467
22c4a251,0.9763192
663a0e81,0.196498
006abe61,3.705551e-05
73101c44,0.7566618
6532ea43,0.10610744
6b212e40,0.77346647
ba767a4e,0.31771514
b68fda7b,0.81472564
8c7e4855,0.00069731474
6e303b94,1.0
973c63c0,0.99999946
91bc8a61,5.7444895e-12
b9d42d7e,0.9903401
1e50c3f4,0.9496001
e6515685,0.9998247
c0d02666,0.99658525
420c7bc4,6.457679e-07
35d0788a,0.8521087
56f15158,1.2707205e-26
f0a0586b,0.78849757
ee809167,0.6328981
83f5d9e4,0.80713236
e897ba70,0.0013902485
da4f1697,0.82333744
6a5c8da8,0.99913836
b352e469,0.98622096
e7fc4119,0.0028880239
95906de0,0.9946234
f6a9fa75,0.9914103
f0e65285,0.32369977
00ba1b5a,0.7505395
c6452bbc,0.00088080764
10841913,2.6608666e-06
55a784b5,5.9313894e-22
37d789ea,0.7844583
6e7afade,0.86552525
98cf7b29,0.6058036
81f2879e,0.99698967
6ac9185e,0.33561668
37799494,0.0012836456
37cfb516,0.67100877
3999e2a6,0.9578091
571a73c4,0.9991914
5c946fa7,0.77832127
293d4dcf,0.5940732
92165d7c,0.85525405
4af76897,0.99299455
fb33d700,0.0049815476
86e22626,0.6987117
da603904,0.759279
c85e38bf,0.95140016
8046c7d3,0.47826916
115f4b3c,0.042860508
1b513356,0.9237176
aeff3630,0.034539163
707505e3,7.834017e-15
2494f3db,4.6998942e-20
8711f61e,0.8895023
381bdd01,5.128475e-21
efc85238,0.46983987
ea62c1f2,0.99304736
738bc412,0.9801645
b6357cd7,0.000116409065
dcbd2946,0.8938209
60d6c35b,0.82956755
a66ab78b,0.49505877
1a71e92f,1.2882446e-06
9adc2c2a,0.7454877
00503faa,1.81823e-20
cddbbe52,0.98698115
bda9d3f7,0.5572037
a3396076,1.2376993e-09
f96b8060,0.58381164
1f692c31,2.3871742e-21
80fc2b4c,0.9262092
bcde0042,0.2566737
00abc1a2,0.84015644
19dd8b45,2.2361444e-06
21c789c0,0.7964915
47a552ec,7.6910545e-08
7817f1f6,0.57361364
3a9d0cd3,0.48542038
6a461834,0.0001848042
9bebaa19,0.96998817
f1c137fc,0.08930567
c10a2b86,0.67106175
f7078526,0.71435654
ca783374,0.8655648
8288ecbc,0.7298628
6c8cc252,0.8024167
d0d8eac7,0.999997
ca13b8fc,0.78460276
b6f813a0,6.286945e-28
a7f9dd0c,0.99960065
2b3dce68,1.24028086e-26
d3ddf42a,0.8913033
ad975bfd,0.9243564
d6684c82,0.9993456
cff528a7,0.58996034
f320ea1f,0.23127279
d70f80d8,0.9747648
301e2089,0.8090415
f2101db5,0.508725
e9609fde,2.071262e-13
6b06f3d4,0.032851517
dc5f06a5,0.9879031
ad3b1c8d,0.8815532
87fa851f,0.92932624
edfe0d9e,0.0048922896
484e7e3f,0.771201
747fc25f,1.7166338e-11
06e201c9,0.83034027
6a7b7b16,3.151061e-08
76f51088,0.9947995
0c6ce303,0.47610447
a8750a23,0.26651606
005d1a8d,0.9915841
7f0be083,3.755661e-24
7a0f2f2f,0.77360225
e1f9257f,0.9082588
a6fb4681,0.93021786
c1c7e9be,1.8440513e-08
ac869afa,0.81824195
e99c19c1,0.67170376
bbef7d99,0.9365971
37e2e959,0.611137
cbcaf60b,3.1633252e-28
87e7af15,0.992715
343c2321,0.19555718
86bceac5,0.65274143
4ab48f91,0.749073
5f483683,1.6266848e-05
08d13069,0.956878
c35ffbea,0.7369269
fe432129,0.012598693
f5f77552,0.0108296275
59eef4b5,0.9561155
8a9683f3,8.5915744e-05
3469718e,0.7302579
403b44fb,0.6206115
41b9e7ec,0.96483266
41f2ae81,1.9122422e-24
f08c166b,3.5588976e-38
6b2ff695,0.8551438
80896ecf,0.062124282
ae4686ff,0.009365678
c7f2e193,0.12887648
f225df4e,0.5126715
c1746a28,0.0014834404
b784e5eb,0.9669317
c3dde492,0.23009875
1f8ded3b,0.77092195
c94ccf7c,1.9609402e-22
cb094c48,0.002908975
a3c7ad85,1.2779549e-17
50e04b40,0.5233848
1e4c051e,0.55547655
8988d5d3,0.9999254
c642619f,0.054087847
c6acb363,0.0060919523
8be4b652,0.9278512
44dca4a2,0.7993754
f907ebd5,0.99770117
f7dd1654,0.8831926
0c758a71,0.744888
f9b8bbb3,0.9652488
7c70db2c,1.0
c8dc61a5,0.85242224
85d93789,0.00014668703
dca344ad,0.3048525
af2fbdce,0.9133856
8b83889a,0.52213556
78dfc07d,1.0
4e94be53,0.87245744
0e817454,0.81348926
dfe6fa99,6.0012126e-06
3edc1cc0,0.42931545
8c6dbe7d,0.12528998
bdf32d47,0.97770023
2760f741,0.9780681
ef55d0c0,0.67360127
8fcfa985,0.87687653
60161993,0.6582247
25ad6a48,0.9747233
696f6720,1.3079175e-23
04362967,0.8160012
5258c583,0.8740606
f879fe70,0.5903636
2439dfdc,4.5207694e-15
ac950d25,0.999161
e6959965,7.321749e-10
19a32064,0.55610657
5d50c406,0.8272798
dcec8355,0.9467466
5c8d42bb,0.1548971
51c63020,0.00032308698
084e91db,0.84268725
6b8a360a,0.0014132559
9472ba7d,0.737485
44a04f77,0.9264041
942e9022,0.88915807
527e6832,0.99999774
9e227218,0.6732754
604418cf,0.27888942
1cb56f66,7.8838275e-06
0c6632d8,0.93496656
f4a5d0a4,0.82350445
dfdc63d6,0.9976686
30aa34b3,0.7109836
17e1ddd6,0.97536933
d537c796,0.7965027
c767fce2,1.3928425e-11
b99a21ba,0.0015927553
ba1b5388,0.7773657
cecd5499,0.99728453
bb76f9a9,0.9984696
65c7d23c,1.3747389e-23
ec5777c1,2.0046704e-09
5e6863d7,0.09056094
d8776c31,0.9310087
d2259acc,1.5473368e-05
d99d01b1,0.0008942783
b7baff6a,0.8046104
a6bf99c2,0.0019818544
b01fdaf1,0.999784
dd8ad5ed,0.64249
9cff4ede,0.9520923
14ab6ce9,0.4025307
d0868f38,0.27443498
7351accf,0.043790907
8469d948,0.843889
9cc731e6,0.7809527
c991b886,0.9858093
15c427d5,0.9990293
7c7afc5f,0.96933824
99cd0a99,0.00011459382
1d4e77b5,0.7594863
ff2d1583,0.7939112
1041e785,0.5785727
0ce1b293,0.99738544
8ba6ac8b,1.5913663e-28
7c0d1b8c,0.41181055
b8365041,0.0052689016
844e0e89,0.9553047
f9075b74,0.7763393
26758b1d,4.1238508e-07
c071ddaa,0.85860837
e5664562,0.9959678
5ab278a3,0.9999989
9135a187,6.877862e-07
199b3b1c,0.0014668405
99772654,0.012005538
fefe466b,1.1677165e-19
0a0a0a22,0.75381655
765bfc2a,8.030633e-15
65c8d6d5,0.67740947
cc895cb8,0.9726678
73664654,0.87872374
b3a8a04e,0.89844716
da02c8c5,1.3251459e-19
5359feb3,0.31111494
72201aa5,0.0018076897
a0f90d86,5.7929614e-05
6636f228,0.8245052
505fec03,0.8232076
6bc192b8,0.7982752
3cf96637,0.9999986
8b118095,1.813921e-35
5ee7a2d0,1.2169056e-07
777c5dd0,8.6307193e-13
fb470e0f,0.003357768
3dd51326,0.9938221
274ddcfb,0.021580368
40e0e281,0.27638483
4ee8792b,2.6728625e-16
b7073f4b,0.79204106
57746572,0.57359767
c663ce18,0.0684067
8e4a1245,0.41741705
61a8d153,0.0035704374
f542678c,0.031122774
b5634a66,0.50166553
2f45d195,1.540583e-27
292f4a29,4.4871495e-21
1c05dc2a,0.031531155
d55bd660,0.9414909
f4a5f0d1,0.9999987
431c633e,0.7664749
